audio_path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,label
train/train_wav\dia2_utt8.wav,-253.8985137939453,95.66175842285156,-25.551652908325195,23.752676010131836,-6.089483261108398,-3.3955140113830566,-14.1880521774292,-4.421257972717285,-0.004325662273913622,-0.09729693830013275,-9.01775074005127,1.961533546447754,-6.523860454559326,293.32507465634063,1708.157276366126,3335.1934523809523,1.4806853532791138,1625.3200635353437,0
train/train_wav\dia2_utt9.wav,-269.7398681640625,77.62822723388672,0.6098774075508118,27.24500846862793,-8.819557189941406,6.082424163818359,-5.074157238006592,1.1601433753967285,-8.75369930267334,0.9519795179367065,-3.3045876026153564,-5.646097660064697,-4.064088344573975,0.0,2053.9529641905274,4161.416330645161,1.6604772806167603,1881.1596089889938,0
train/train_wav\dia2_utt10.wav,-297.88092041015625,82.75032806396484,0.6286126375198364,44.150657653808594,-6.306182861328125,2.434335231781006,-13.77503490447998,4.0749287605285645,-1.8165440559387207,-3.669097661972046,-5.9424028396606445,8.126384735107422,-0.04459620267152786,0.0,1896.859108409892,3941.706730769231,1.810731291770935,1796.6368432301554,4
train/train_wav\dia2_utt11.wav,-245.6107177734375,69.56369018554688,-9.244091033935547,30.286540985107422,-9.689127922058105,-0.3143961429595947,5.646697044372559,-2.9304590225219727,-8.599664688110352,-1.9782359600067139,-0.8134843707084656,1.0479843616485596,-0.5501207709312439,470.7897319059373,2179.8929221495227,4186.021959459459,2.102108955383301,1824.349339128191,0
train/train_wav\dia2_utt12.wav,-248.986328125,83.612060546875,-15.84127140045166,29.537662506103516,-4.575303077697754,1.6091372966766357,-5.486618518829346,4.874923229217529,-12.021759986877441,-5.400123596191406,-5.8658976554870605,9.340643882751465,-7.927222728729248,220.13260825599022,1833.887950964843,3597.956730769231,1.5219441652297974,1702.133273795831,4
train/train_wav\dia3_utt0.wav,-342.93914794921875,86.77013397216797,-56.439571380615234,2.689513921737671,-21.96234703063965,-0.8611292243003845,-10.679542541503906,-6.019966125488281,-3.152646780014038,-4.061500549316406,-13.052799224853516,3.1636946201324463,3.2245523929595947,770.9246630930847,1693.7342871020282,3053.2094594594596,2.3205442428588867,1380.6844157162936,1
train/train_wav\dia3_utt1.wav,-361.6548156738281,114.96097564697266,-12.720464706420898,-3.3088202476501465,-35.01688003540039,-3.5777108669281006,-21.291975021362305,-3.417513847351074,-5.116819381713867,-6.60051155090332,-16.51396369934082,-11.947880744934082,-12.25202465057373,418.624036023893,1354.1844647439168,2546.2239583333335,2.773226737976074,1463.404314590674,1
train/train_wav\dia3_utt2.wav,-381.06951904296875,90.2674331665039,-30.8135986328125,14.061842918395996,-18.852909088134766,-2.4020116329193115,-18.505950927734375,-6.235285758972168,-1.296613097190857,-8.356771469116211,-13.428516387939453,0.9413470029830933,-7.134448528289795,722.9708502017254,1772.7410329508757,3436.2664473684213,1.641061544418335,1590.7928410590587,1
train/train_wav\dia3_utt3.wav,-372.7974548339844,65.57637786865234,-35.986629486083984,4.82221794128418,-21.78247833251953,3.155576467514038,-15.267616271972656,-12.00728988647461,-6.08965539932251,-12.232263565063477,-17.564870834350586,-8.855894088745117,-3.0189685821533203,581.1893999054635,1983.9649105284275,3780.2353896103896,2.4076268672943115,1624.8871746061234,0
train/train_wav\dia3_utt4.wav,-366.4923095703125,57.241146087646484,-35.848060607910156,13.175549507141113,-21.217063903808594,-9.001617431640625,-5.648809432983398,-4.414947032928467,-3.284390926361084,-10.209342956542969,-15.809779167175293,-12.973458290100098,-5.946403503417969,472.7695846164986,2143.9350470011163,3927.2296348314608,2.5228991508483887,1667.5987945593704,0
train/train_wav\dia3_utt5.wav,-413.1070861816406,51.07212829589844,-23.97047996520996,22.709980010986328,-14.601969718933105,-4.4562811851501465,-4.002535343170166,4.603447914123535,-4.607077598571777,-7.992833137512207,-9.530377388000488,-6.133612155914307,-7.527267932891846,454.62133759169967,2371.68937412229,4270.210597826087,2.3189337253570557,1760.8362994097747,0
train/train_wav\dia3_utt6.wav,-356.9347839355469,31.069660186767578,-19.037363052368164,28.21951675415039,-17.857894897460938,-9.543230056762695,3.8316032886505127,-3.234895706176758,-8.890852928161621,-0.9720407724380493,-9.065966606140137,1.6903594732284546,4.411576747894287,597.8763930903438,2678.239199712751,4609.120244565217,2.477097272872925,1787.2527376313387,1
train/train_wav\dia3_utt8.wav,-425.1315002441406,74.67802429199219,-17.04789161682129,12.498250007629395,-12.008598327636719,6.700049877166748,3.876732110977173,3.3087337017059326,-3.4217922687530518,2.666156530380249,-3.988225221633911,-1.5965564250946045,-8.592541694641113,394.02608095485635,2242.814278624629,3976.1135057471265,2.1420650482177734,1674.0564912893233,3
train/train_wav\dia3_utt9.wav,-381.5347595214844,79.86827850341797,-29.422584533691406,7.578123569488525,-22.5766658782959,2.540177822113037,-14.853209495544434,-6.48691987991333,-3.7602713108062744,11.524856567382812,-3.243626832962036,-1.7043524980545044,-3.489583969116211,0.0,2029.771468618051,3995.7682291666665,1.9456720352172852,1720.7500905274464,0
train/train_wav\dia4_utt0.wav,-320.251953125,71.25789642333984,-14.818784713745117,23.114831924438477,-18.77902603149414,-15.753175735473633,-6.53570556640625,2.2698047161102295,-11.164071083068848,11.221919059753418,-9.377660751342773,-10.174027442932129,-16.14634132385254,934.6152109641696,1843.7561965533707,3375.2604166666665,2.242138624191284,1646.9206920307076,1
train/train_wav\dia4_utt1.wav,-363.56787109375,61.82086181640625,-16.907550811767578,34.446533203125,-1.9483497142791748,-16.92545509338379,-7.0792555809021,-3.325859785079956,-21.43036460876465,-8.668957710266113,-7.302934169769287,-7.810910701751709,0.30230870842933655,389.0188980194369,2194.8032542818473,4146.875,0.8236937522888184,1829.722857559908,4
train/train_wav\dia4_utt2.wav,-373.7733459472656,81.31108856201172,-11.850930213928223,13.233478546142578,-9.183181762695312,-11.703618049621582,-9.207155227661133,-12.370984077453613,-5.936603546142578,-4.280420780181885,3.3030526638031006,-4.514245986938477,-1.6681700944900513,661.2803549362936,1946.9450207603247,3836.1545138888887,1.4179972410202026,1831.4712402622781,1
train/train_wav\dia4_utt3.wav,-300.9337158203125,95.39464569091797,-0.2580852210521698,11.250716209411621,-7.172860145568848,11.999940872192383,-20.551559448242188,-3.541299343109131,-15.131811141967773,-4.95792293548584,-5.035966396331787,-7.8961968421936035,-9.604619979858398,347.91359961583396,1617.1823910774897,3284.0337643678163,1.9198329448699951,1684.483110781299,0
train/train_wav\dia4_utt4.wav,-269.07305908203125,100.08059692382812,-27.375150680541992,6.6245598793029785,-17.95075225830078,6.478219509124756,-13.21487808227539,-7.685013771057129,-2.1311872005462646,-0.2549787163734436,-14.649870872497559,-4.8356428146362305,-9.430948257446289,415.9540818255502,1626.3309276865737,3323.9462209302324,1.1400741338729858,1597.9808118886215,0
train/train_wav\dia4_utt5.wav,-304.6929016113281,82.81429290771484,-32.93096923828125,1.233992576599121,-10.460801124572754,5.7709527015686035,-5.001041889190674,-9.054659843444824,3.598019599914551,-7.098263263702393,-22.03515625,2.8621599674224854,-2.1537106037139893,451.1540030267661,1788.8066575402252,3455.7291666666665,0.0,1631.0715716164268,0
train/train_wav\dia4_utt6.wav,-364.5797119140625,47.19166946411133,-13.760690689086914,11.60959529876709,-12.308609962463379,0.5852428674697876,-14.777180671691895,4.036203861236572,-3.81396746635437,-0.09037746489048004,-18.54330825805664,-0.08621364086866379,-2.3525190353393555,409.838551091015,2660.899688675685,4730.902777777777,1.7815176248550415,1900.6800323456746,0
train/train_wav\dia4_utt7.wav,-388.2051696777344,102.88036346435547,-2.2998430728912354,9.127899169921875,-15.313069343566895,4.441987991333008,-19.792091369628906,-2.288526773452759,-16.150959014892578,-6.8689374923706055,-3.237025022506714,-2.203650712966919,-7.816966533660889,240.76467525513485,1597.0715038625847,3375.2367424242425,1.54436457157135,1709.1004463401298,0
train/train_wav\dia4_utt8.wav,-352.4973449707031,84.41407012939453,-14.950523376464844,7.455054759979248,-19.999914169311523,-0.02238699607551098,-8.770706176757812,-5.581078052520752,-1.0601667165756226,-4.208655834197998,-13.664015769958496,-9.740541458129883,-10.380544662475586,344.12980627368444,1801.1697432589694,3357.028162055336,2.1642606258392334,1613.255713778823,4
train/train_wav\dia4_utt9.wav,-368.11029052734375,99.81659698486328,-1.443769097328186,17.073991775512695,-8.781548500061035,1.252698302268982,-17.540420532226562,0.18469466269016266,-18.521770477294922,-8.122549057006836,-11.108508110046387,-10.78311824798584,-7.667994499206543,229.79690696910203,1574.3193138665902,3108.2848837209303,1.648301362991333,1649.478685870626,4
train/train_wav\dia4_utt10.wav,-385.8597717285156,66.6676025390625,6.130956649780273,0.4523489773273468,-8.210880279541016,8.114112854003906,-8.279541969299316,2.2738263607025146,-4.605906963348389,-1.8761423826217651,-9.419779777526855,-3.4169416427612305,-7.668015956878662,0.0,2392.437577843188,4969.228316326531,1.25076162815094,2112.414431645592,4
train/train_wav\dia4_utt11.wav,-402.4578552246094,94.191162109375,7.410731792449951,11.730935096740723,-6.213038921356201,9.421031951904297,-13.792449951171875,1.5635199546813965,-13.648287773132324,-4.783839702606201,-6.484971523284912,-4.162355899810791,-10.677363395690918,253.2368230765672,1824.0561143533296,3691.151202749141,1.561937689781189,1791.5256852298655,3
train/train_wav\dia4_utt12.wav,-357.6295166015625,104.79505157470703,1.6121573448181152,13.69408130645752,-7.71627140045166,14.796148300170898,-3.532243490219116,-0.05158976465463638,-5.682945251464844,0.4580545425415039,-13.550238609313965,-0.47574344277381897,-9.884233474731445,0.0,1550.7455327632035,3464.725378787879,1.4311422109603882,1749.046737230307,0
train/train_wav\dia4_utt13.wav,-351.6907653808594,110.10343170166016,5.87017297744751,22.853010177612305,3.273716926574707,1.0875943899154663,-12.832498550415039,11.105263710021973,-6.9595794677734375,0.923285722732544,-10.295706748962402,-0.9241294264793396,-10.45838451385498,207.2409576142552,1352.7927800181985,2985.576923076923,1.4886984825134277,1693.372926669699,0
train/train_wav\dia4_utt14.wav,-362.7034606933594,99.7221450805664,12.028657913208008,18.746740341186523,-7.566689491271973,9.526603698730469,-12.04633903503418,3.914163827896118,-4.729931831359863,2.8123607635498047,-4.314139366149902,0.737180233001709,-4.5837483406066895,0.0,1637.67674747474,3734.747023809524,1.4112762212753296,1853.2606910778482,0
train/train_wav\dia5_utt0.wav,-397.2283630371094,66.09305572509766,-40.209285736083984,41.436859130859375,-29.490966796875,-11.744302749633789,-19.111818313598633,-1.7876542806625366,-8.227381706237793,-7.977175235748291,3.4851205348968506,-9.866992950439453,-4.78626823425293,259.64754963496154,2145.1574197042605,3789.346590909091,1.7944544553756714,1544.1336039267724,0
train/train_wav\dia5_utt1.wav,-320.20672607421875,53.22538757324219,-24.272966384887695,51.49614334106445,-26.979726791381836,-8.700798034667969,-28.221342086791992,-4.276230812072754,-10.011336326599121,-14.173096656799316,-2.102262020111084,-2.5499696731567383,-4.291176795959473,0.0,2359.9806808946732,4154.947916666667,2.323887825012207,1656.1060122384963,0
train/train_wav\dia5_utt2.wav,-335.6873779296875,63.41667556762695,-49.79383850097656,34.55308532714844,-34.03067398071289,-16.990205764770508,-23.48442268371582,-1.2343083620071411,-11.523985862731934,-7.762966632843018,-1.1958870887756348,-7.3293681144714355,-1.612503170967102,373.46361582263984,2186.7523229179615,3786.1752717391305,2.3493950366973877,1507.8806268831897,0
train/train_wav\dia5_utt3.wav,-240.20303344726562,41.90117645263672,-12.979145050048828,20.054763793945312,-17.74288558959961,-8.844578742980957,-14.384514808654785,-8.641746520996094,-18.755752563476562,-8.343646049499512,-12.011240005493164,-9.346007347106934,-7.044172763824463,348.31730058582224,2462.9110522762603,4737.79845505618,1.9268821477890015,1922.6251252596653,1
train/train_wav\dia6_utt0.wav,-138.77783203125,63.18607711791992,-38.08778762817383,3.9990358352661133,-16.24448585510254,8.141690254211426,-11.717303276062012,-7.206711769104004,-1.8269178867340088,6.340046405792236,-7.070580959320068,3.5736539363861084,-14.49221420288086,0.0,2189.0099333969993,4134.436881188119,2.133110523223877,1694.1258498768968,4
train/train_wav\dia6_utt1.wav,-199.6553192138672,76.00728607177734,-12.440771102905273,22.10958480834961,2.201486349105835,5.442911148071289,-16.293376922607422,-0.6800450086593628,-5.994419574737549,4.563777923583984,-6.425469875335693,-3.676104784011841,-1.8605104684829712,232.40228240556505,2005.8740715076106,4091.452205882353,1.7437787055969238,1854.0353474362819,1
train/train_wav\dia6_utt2.wav,-156.53880310058594,82.72737884521484,-20.458866119384766,16.359142303466797,-29.665916442871094,-0.8382821679115295,-7.2116312980651855,-5.7013325691223145,0.1764339655637741,-3.494157075881958,-2.2338321208953857,0.478168785572052,-9.557490348815918,0.0,1924.657146914321,3705.630896226415,1.988696575164795,1681.2875589486305,4
train/train_wav\dia6_utt3.wav,-168.9381103515625,86.73519897460938,-11.753201484680176,5.39542818069458,-5.247917652130127,9.557145118713379,-11.011152267456055,-0.9368066787719727,-2.654339075088501,6.1586503982543945,-8.079618453979492,0.09274737536907196,-5.084990501403809,38.102369179107036,1881.5108310173714,3830.8531746031745,1.3706520795822144,1797.818148708925,0
train/train_wav\dia6_utt4.wav,-188.81588745117188,73.88135528564453,-3.947890281677246,15.183157920837402,-18.43791389465332,3.8797900676727295,-14.282055854797363,-0.6706434488296509,2.2753183841705322,-3.1647093296051025,0.10431034117937088,1.4980753660202026,-9.173965454101562,508.15326255394257,1941.8647365618503,4125.771604938272,2.0136494636535645,1830.0074586405697,0
train/train_wav\dia6_utt5.wav,-153.3004913330078,75.43037414550781,-1.1028332710266113,15.42426586151123,-14.038376808166504,3.78922438621521,-19.854530334472656,0.34360265731811523,-3.2443881034851074,1.546905279159546,-8.92300796508789,-2.2548961639404297,-6.4515061378479,332.44816172731436,2081.8448840015794,3946.9791666666665,1.8508697748184204,1762.712803226615,6
train/train_wav\dia6_utt6.wav,-163.16409301757812,58.45555877685547,-11.32107925415039,11.850982666015625,-11.690688133239746,9.143733024597168,-16.355844497680664,-5.808269500732422,-5.018880844116211,-0.738267183303833,-6.65298318862915,-0.5969701409339905,-4.661170959472656,340.5978944677831,2301.9973734051678,4251.414862204724,2.4586968421936035,1757.8340685599958,4
train/train_wav\dia6_utt7.wav,-192.93028259277344,89.4528579711914,-8.165518760681152,18.5118350982666,-9.203668594360352,2.2138564586639404,-6.211082458496094,-2.72603440284729,-13.238479614257812,-0.18241767585277557,-11.060182571411133,-4.9144368171691895,-4.134706497192383,186.01095439299587,1844.1334491246087,3684.6010220125786,1.8139318227767944,1686.6422209611083,0
train/train_wav\dia6_utt8.wav,-176.9561767578125,81.33301544189453,-21.084257125854492,13.38615608215332,-17.276996612548828,0.8884475827217102,-11.546764373779297,-6.730201244354248,-4.806771755218506,-7.2903265953063965,-6.036290645599365,-2.1160171031951904,-7.386329174041748,200.20434092044061,1963.935281166879,3461.864406779661,2.000105142593384,1551.7984893761825,1
train/train_wav\dia6_utt9.wav,-160.58282470703125,52.9792594909668,-3.0337772369384766,-2.367138385772705,-13.213347434997559,7.702859401702881,-16.501983642578125,2.7299892902374268,-17.236162185668945,-6.405065536499023,-2.866145610809326,-11.097990989685059,-7.305450916290283,502.4459395718163,2465.867648264424,4822.75390625,2.3289449214935303,1961.6613011065265,6
train/train_wav\dia6_utt10.wav,-176.99432373046875,73.37893676757812,-1.3494290113449097,0.16074490547180176,-20.512109756469727,2.259624719619751,-18.072067260742188,3.1387860774993896,-15.432613372802734,-10.72470760345459,-6.3909807205200195,-8.433370590209961,-15.428277969360352,390.42609151864633,1918.5842864587862,3925.5087209302324,1.9697829484939575,1835.7849079557138,6
train/train_wav\dia6_utt11.wav,-168.37600708007812,60.60649490356445,-25.7359619140625,12.371335983276367,-21.33444595336914,-1.3466336727142334,-18.480838775634766,-2.973482131958008,-5.7737298011779785,-3.909545421600342,-10.222062110900879,-3.6877315044403076,-8.15749740600586,463.1760108131344,2241.3164124111986,4117.850825471698,2.286285161972046,1713.9579853455243,6
train/train_wav\dia6_utt12.wav,-199.23472595214844,97.78855895996094,-25.649423599243164,15.33540153503418,-18.91461181640625,-1.1528064012527466,-2.1798336505889893,-3.974128484725952,-15.30309772491455,-0.10887417942285538,-9.535110473632812,4.636021137237549,-7.272272109985352,174.332340070702,1779.3723026168673,3430.068597560976,1.8991334438323975,1574.833981289133,0
train/train_wav\dia6_utt13.wav,-265.9102783203125,90.89315795898438,-24.486665725708008,28.960254669189453,1.6456743478775024,-0.06833992153406143,-15.00898265838623,-13.653361320495605,-10.54259967803955,3.1123440265655518,-4.659628391265869,4.841379165649414,-3.4462053775787354,200.90963658472026,1902.443823828015,3543.2291666666665,2.441518545150757,1555.0924217413906,0
train/train_wav\dia6_utt14.wav,-294.8597717285156,98.68154907226562,-1.5755412578582764,5.414552211761475,-17.8067626953125,6.599610328674316,6.547505855560303,0.8471082448959351,-6.900303840637207,-4.772731781005859,-0.7748023867607117,0.07685789465904236,-5.692708969116211,242.16169379484404,1674.9929871720653,3522.2039473684213,2.439995765686035,1726.7516020016003,3
train/train_wav\dia6_utt15.wav,-168.23143005371094,57.10551071166992,-28.786134719848633,15.826582908630371,-28.661596298217773,11.16115665435791,2.978344440460205,-0.14559155702590942,11.628817558288574,-9.417330741882324,0.37098246812820435,-0.07542834430932999,-7.302159786224365,267.70420247976824,2440.1691704887953,3890.9646739130435,1.9858894348144531,1427.152760459406,3
